"row_id","course_type_broad_name","funding_group_name","unit_level","unit_primary_foe_code","unit_primary_foe_detailed_name","unit_primary_foe_narrow_name","unit_primary_foe_broad_name","eftsl_2024"
"1613","Undergraduate","Domestic - C'wealth Supported","3","090701","Psychology","Behavioural Science","Society And Culture","6.125"
"1614","Undergraduate","Domestic - C'wealth Supported","3","010999","Biological Sciences Not Elsewhere Classified","Biological Sciences","Natural And Physical Sciences","4.375"
"1615","Undergraduate","Domestic - C'wealth Supported","2","091505","Southern European Languages","Language And Literature","Society And Culture","1.250"
"1616","Undergraduate","Domestic - C'wealth Supported","3","080505","Marketing","Sales And Marketing","Management And Commerce","0.875"
"1617","Undergraduate","Domestic - C'wealth Supported","3","100101","Music","Performing Arts","Creative Arts","0.375"
"1618","Undergraduate","Domestic - C'wealth Supported","2","080301","Business Management","Business And Management","Management And Commerce","0.500"
"1619","Undergraduate","Domestic - C'wealth Supported","1","010103","Statistics","Mathematical Sciences","Natural And Physical Sciences","0.250"
"1620","Undergraduate","Domestic - C'wealth Supported","1","090599","Human Welfare Studies And Services Not Elsewhere Classified","Human Welfare Studies And Services","Society And Culture","0.125"
"1621","Undergraduate","Domestic - C'wealth Supported","3","080301","Business Management","Business And Management","Management And Commerce","0.125"
"1622","Undergraduate","Domestic - C'wealth Supported","1","010500","Chemical Sciences","Chemical Sciences","Natural And Physical Sciences","0.375"
"1623","Undergraduate","Domestic - C'wealth Supported","1","091515","Eastern Asian Languages","Language And Literature","Society And Culture","2.000"
"1624","Undergraduate","Domestic - C'wealth Supported","1","091515","Eastern Asian Languages","Language And Literature","Society And Culture","0.125"
"1625","Undergraduate","Domestic - C'wealth Supported","2","091515","Eastern Asian Languages","Language And Literature","Society And Culture","0.250"
"1626","Undergraduate","Domestic - C'wealth Supported","2","020100","Computer Science","Computer Science","Information Technology","0.125"
"1627","Undergraduate","Domestic - C'wealth Supported","3","100700","Communication And Media Studies","Communication And Media Studies","Creative Arts","4.875"
"1628","Undergraduate","Domestic - C'wealth Supported","1","080301","Business Management","Business And Management","Management And Commerce","0.500"
"1629","Undergraduate","Domestic - C'wealth Supported","1","020199","Computer Science Not Elsewhere Classified","Computer Science","Information Technology","0.125"
"1630","Undergraduate","Domestic - C'wealth Supported","2","010905","Ecology And Evolution","Biological Sciences","Natural And Physical Sciences","0.250"
"1631","Undergraduate","Domestic - C'wealth Supported","2","010503","Inorganic Chemistry","Chemical Sciences","Natural And Physical Sciences","0.125"
"1632","Undergraduate","Domestic - C'wealth Supported","3","080309","Industrial Relations","Business And Management","Management And Commerce","0.500"
"1633","Undergraduate","Domestic - C'wealth Supported","3","080307","Organisation Management","Business And Management","Management And Commerce","0.625"
"1635","Undergraduate","Domestic - C'wealth Supported","2","091901","Economics","Economics And Econometrics","Society And Culture","1.125"
"1636","Undergraduate","Domestic - C'wealth Supported","1","090311","Indigenous Studies","Studies In Human Society","Society And Culture","8.875"
"1637","Undergraduate","Domestic - C'wealth Supported","3","091505","Southern European Languages","Language And Literature","Society And Culture","0.125"
"1638","Undergraduate","Domestic - C'wealth Supported","1","091505","Southern European Languages","Language And Literature","Society And Culture","1.250"
"1639","Undergraduate","Domestic - C'wealth Supported","3","091505","Southern European Languages","Language And Literature","Society And Culture","0.250"
"1640","Undergraduate","Domestic - C'wealth Supported","2","091103","Legal Studies","Justice And Law Enforcement","Society And Culture","8.500"
"1641","Undergraduate","Domestic - C'wealth Supported","2","091503","Northern European Languages","Language And Literature","Society And Culture","0.250"
"1642","Undergraduate","Domestic - C'wealth Supported","3","091505","Southern European Languages","Language And Literature","Society And Culture","0.125"
"1643","Undergraduate","Domestic - C'wealth Supported","3","091701","Philosophy","Philosophy And Religious Studies","Society And Culture","1.000"
"1644","Undergraduate","Domestic - C'wealth Supported","3","091701","Philosophy","Philosophy And Religious Studies","Society And Culture","0.250"
"1645","Undergraduate","Domestic - C'wealth Supported","2","090305","History","Studies In Human Society","Society And Culture","2.625"
"1646","Undergraduate","Domestic - C'wealth Supported","3","091901","Economics","Economics And Econometrics","Society And Culture","0.250"
"1647","Undergraduate","Domestic - C'wealth Supported","1","010101","Mathematics","Mathematical Sciences","Natural And Physical Sciences","1.625"
"1648","Undergraduate","Domestic - C'wealth Supported","3","090399","Studies In Human Society Not Elsewhere Classified","Studies In Human Society","Society And Culture","1.250"
"1649","Undergraduate","Domestic - C'wealth Supported","1","091523","Literature","Language And Literature","Society And Culture","5.750"
"1650","Undergraduate","Domestic - C'wealth Supported","3","091523","Literature","Language And Literature","Society And Culture","4.750"
"1651","Undergraduate","Domestic - C'wealth Supported","3","080307","Organisation Management","Business And Management","Management And Commerce","1.000"
"1652","Undergraduate","Domestic - C'wealth Supported","3","090311","Indigenous Studies","Studies In Human Society","Society And Culture","1.375"
"1653","Undergraduate","Domestic - C'wealth Supported","2","091513","Southeast Asian Languages","Language And Literature","Society And Culture","0.250"
"1654","Undergraduate","Domestic - C'wealth Supported","2","091513","Southeast Asian Languages","Language And Literature","Society And Culture","0.500"
"1655","Undergraduate","Domestic - C'wealth Supported","1","091505","Southern European Languages","Language And Literature","Society And Culture","0.125"
"1656","Undergraduate","Domestic - C'wealth Supported","2","100101","Music","Performing Arts","Creative Arts","0.375"
"1657","Undergraduate","Domestic - C'wealth Supported","2","080505","Marketing","Sales And Marketing","Management And Commerce","1.000"
"1658","Undergraduate","Domestic - C'wealth Supported","2","100101","Music","Performing Arts","Creative Arts","0.750"
"1659","Undergraduate","Domestic - C'wealth Supported","3","090701","Psychology","Behavioural Science","Society And Culture","5.000"
"1660","Undergraduate","Domestic - C'wealth Supported","2","091701","Philosophy","Philosophy And Religious Studies","Society And Culture","0.250"
"1661","Undergraduate","Domestic - C'wealth Supported","3","091503","Northern European Languages","Language And Literature","Society And Culture","0.375"
"1662","Undergraduate","Domestic - C'wealth Supported","3","091503","Northern European Languages","Language And Literature","Society And Culture","0.500"
"1663","Undergraduate","Domestic - C'wealth Supported","3","100101","Music","Performing Arts","Creative Arts","0.250"
"1664","Undergraduate","Domestic - C'wealth Supported","1","010901","Biochemistry And Cell Biology","Biological Sciences","Natural And Physical Sciences","0.250"
"1665","Undergraduate","Domestic - C'wealth Supported","1","061701","Physiotherapy","Rehabilitation Therapies","Health","0.250"
"1666","Undergraduate","Domestic - C'wealth Supported","1","010913","Human Biology","Biological Sciences","Natural And Physical Sciences","0.375"
"1667","Undergraduate","Domestic - C'wealth Supported","1","091500","Language And Literature","Language And Literature","Society And Culture","9.375"
"1668","Undergraduate","Domestic - C'wealth Supported","2","080309","Industrial Relations","Business And Management","Management And Commerce","1.375"
"1669","Undergraduate","Domestic - C'wealth Supported","2","100701","Audio Visual Studies","Communication And Media Studies","Creative Arts","10.000"
"1670","Undergraduate","Domestic - C'wealth Supported","1","091505","Southern European Languages","Language And Literature","Society And Culture","4.625"
"1671","Undergraduate","Domestic - C'wealth Supported","3","080301","Business Management","Business And Management","Management And Commerce","0.500"
"1672","Undergraduate","Domestic - C'wealth Supported","2","100101","Music","Performing Arts","Creative Arts","2.375"
"1673","Undergraduate","Domestic - C'wealth Supported","2","100101","Music","Performing Arts","Creative Arts","0.875"
"1674","Undergraduate","Domestic - C'wealth Supported","2","010500","Chemical Sciences","Chemical Sciences","Natural And Physical Sciences","0.125"
"1675","Undergraduate","Domestic - C'wealth Supported","2","010503","Inorganic Chemistry","Chemical Sciences","Natural And Physical Sciences","0.125"
"1676","Undergraduate","Domestic - C'wealth Supported","3","010101","Mathematics","Mathematical Sciences","Natural And Physical Sciences","0.250"
"1677","Undergraduate","Domestic - C'wealth Supported","2","091505","Southern European Languages","Language And Literature","Society And Culture","0.125"
"1678","Undergraduate","Domestic - C'wealth Supported","3","091505","Southern European Languages","Language And Literature","Society And Culture","0.500"
"1679","Undergraduate","Domestic - C'wealth Supported","2","091521","Linguistics","Language And Literature","Society And Culture","1.125"
"1680","Undergraduate","Domestic - C'wealth Supported","1","010500","Chemical Sciences","Chemical Sciences","Natural And Physical Sciences","1.250"
